	934	18	233.500000	85.500000	9.890712e+04	8.061129e+00	9.754177e-01
	1088	124	272.000000	59.000000	9.870788e+04	8.515626e+00	-1.355341e-01
	1242	148	310.500000	53.000000	9.680438e+04	2.064926e+01	1.418554e-02
	116	180	29.000000	45.000000	9.975762e+04	1.500313e+01	3.558694e+01
	148	429	37.000000	-17.250000	1.005941e+05	8.659225e+00	9.043332e+01
	193	444	48.250000	-21.000000	1.000494e+05	2.108872e+01	6.636668e+01
	490	459	122.500000	-24.750000	9.895988e+04	1.967694e+01	4.874178e+02
	1142	592	285.500000	-58.000000	9.673862e+04	2.022092e+01	-2.103940e-01
	1144	592	286.000000	-58.000000	9.673862e+04	1.887197e+01	-2.370727e-01
2007	1	3	6	18
	898	19	224.500000	85.250000	9.881344e+04	8.251651e+00	-8.865216e-01
	1253	142	313.250000	54.500000	9.651819e+04	2.355949e+01	8.665623e-02
	119	178	29.750000	45.500000	9.981644e+04	1.670731e+01	3.394426e+00
	192	444	48.000000	-21.000000	1.000409e+05	2.204563e+01	2.123441e+02
	497	473	124.250000	-28.250000	9.873019e+04	1.631110e+01	4.148420e+02
	1164	594	291.000000	-58.500000	9.703444e+04	2.039590e+01	-3.258692e-01
2007	1	4	5	0
	898	21	224.500000	84.750000	9.890475e+04	8.594817e+00	1.248825e-01
	126	176	31.500000	46.000000	1.001668e+05	1.707989e+01	1.583057e+00
	127	176	31.750000	46.000000	1.001668e+05	1.707989e+01	4.231273e-01
	570	346	142.500000	3.500000	1.006455e+05	1.328131e+01	2.785841e-01
	192	444	48.000000	-21.000000	1.005505e+05	1.738062e+01	2.123441e+02
2007	1	4	4	6
	911	21	227.750000	84.750000	9.896675e+04	8.677470e+00	-6.691095e-01
	1035	141	258.750000	54.750000	9.821450e+04	8.852806e+00	3.185890e+02
	136	173	34.000000	46.750000	1.005480e+05	1.326968e+01	4.491416e+01
	192	445	48.000000	-21.250000	1.008702e+05	1.574966e+01	1.047168e+02
2007	1	4	5	12
	944	21	236.000000	84.750000	9.916656e+04	7.616473e+00	-1.283667e-01
	1288	129	322.000000	57.750000	9.691831e+04	1.977694e+01	-1.781405e-01
	152	162	38.000000	49.500000	1.007181e+05	8.190766e+00	1.473121e+02
	1011	528	252.750000	-42.000000	1.018796e+05	8.775765e+00	-4.063037e-01
	685	602	171.250000	-60.500000	9.682206e+04	1.821176e+01	-3.099416e-01
2007	1	4	4	18
	1306	122	326.500000	59.500000	9.680931e+04	1.755513e+01	2.120863e-01
	194	444	48.500000	-21.000000	1.008483e+05	1.596667e+01	1.365659e+01
	1015	531	253.750000	-42.750000	1.017623e+05	9.460238e+00	-9.133497e-02
	732	594	183.000000	-58.500000	9.682031e+04	1.792056e+01	7.351594e-02
2007	1	5	7	0
	1319	116	329.750000	61.000000	9.673544e+04	1.829113e+01	3.383127e-01
	447	339	111.750000	5.250000	1.007044e+05	1.075837e+01	1.086115e+00
	194	445	48.500000	-21.250000	1.003449e+05	1.896185e+01	1.776975e+00
	1018	530	254.500000	-42.500000	1.016264e+05	1.165790e+01	8.546166e-02
	268	567	67.000000	-51.750000	9.813519e+04	1.836836e+01	-2.466293e-01
	779	583	194.750000	-55.750000	9.676119e+04	1.905091e+01	3.966974e-02
	475	625	118.750000	-66.250000	9.793819e+04	1.254066e+01	-1.576984e+00
2007	1	5	5	6
	193	444	48.250000	-21.000000	1.007888e+05	1.667990e+01	6.636668e+01
	541	473	135.250000	-28.250000	9.996625e+04	8.951550e+00	9.895579e+01
	1023	527	255.750000	-41.750000	1.017940e+05	1.040920e+01	1.936202e-02
	292	571	73.000000	-52.750000	9.768975e+04	1.930475e+01	7.550341e+00
	814	575	203.500000	-53.750000	9.678325e+04	1.798907e+01	-2.629551e-01
2007	1	5	7	12
	921	21	230.250000	84.750000	9.977194e+04	8.070335e+00	-7.061413e-01
	922	21	230.500000	84.750000	9.977194e+04	8.070335e+00	-6.846390e-01
	923	21	230.750000	84.750000	9.977194e+04	8.070335e+00	-5.054532e-01
	924	21	231.000000	84.750000	9.977194e+04	8.070335e+00	-3.262674e-01
	1029	524	257.250000	-41.000000	1.018052e+05	1.152753e+01	-1.140318e-01
	320	575	80.000000	-53.750000	9.757894e+04	1.605961e+01	-2.095976e-01
	807	647	201.750000	-71.750000	9.630044e+04	1.602239e+01	-3.310457e-01
2007	1	5	3	18
	972	22	243.000000	84.500000	9.970569e+04	7.817500e+00	1.446477e+00
	80	592	20.000000	-58.000000	9.641719e+04	9.572939e+00	-4.174531e-01
	782	650	195.500000	-72.500000	9.643344e+04	1.567630e+01	3.449326e-02
2007	1	6	2	0
	1392	93	348.000000	66.750000	9.702538e+04	1.141129e+01	-1.297056e+00
	760	648	190.000000	-72.000000	9.659438e+04	1.393095e+01	-1.427016e-01
2007	1	6	0	6
2007	1	6	3	12
	800	172	200.000000	47.000000	9.769119e+04	2.341465e+01	-1.984482e-01
